sku,week,units,policy,target,shortage,excess,cost,filled
17003,2011-09-19,857.00000000,point_tuned,444.00000000,413.00000000,0.00000000,1652.00000000,444.00000000
20725,2011-09-19,211.00000000,point_tuned,470.00000000,0.00000000,259.00000000,259.00000000,211.00000000
20727,2011-09-19,312.00000000,point_tuned,327.00000000,0.00000000,15.00000000,15.00000000,312.00000000
21080,2011-09-19,210.00000000,point_tuned,297.00000000,0.00000000,87.00000000,87.00000000,210.00000000
21212,2011-09-19,404.00000000,point_tuned,971.00000000,0.00000000,567.00000000,567.00000000,404.00000000
21213,2011-09-19,251.00000000,point_tuned,522.00000000,0.00000000,271.00000000,271.00000000,251.00000000
21232,2011-09-19,207.00000000,point_tuned,312.00000000,0.00000000,105.00000000,105.00000000,207.00000000
21498,2011-09-19,175.00000000,point_tuned,281.00000000,0.00000000,106.00000000,106.00000000,175.00000000
21915,2011-09-19,197.00000000,point_tuned,337.00000000,0.00000000,140.00000000,140.00000000,197.00000000
21928,2011-09-19,221.00000000,point_tuned,377.00000000,0.00000000,156.00000000,156.00000000,221.00000000
21929,2011-09-19,379.00000000,point_tuned,253.00000000,126.00000000,0.00000000,504.00000000,253.00000000
21931,2011-09-19,278.00000000,point_tuned,435.00000000,0.00000000,157.00000000,157.00000000,278.00000000
21975,2011-09-19,310.00000000,point_tuned,312.00000000,0.00000000,2.00000000,2.00000000,310.00000000
21977,2011-09-19,326.00000000,point_tuned,688.00000000,0.00000000,362.00000000,362.00000000,326.00000000
21980,2011-09-19,63.00000000,point_tuned,122.00000000,0.00000000,59.00000000,59.00000000,63.00000000
21981,2011-09-19,76.00000000,point_tuned,73.00000000,3.00000000,0.00000000,12.00000000,73.00000000
21982,2011-09-19,62.00000000,point_tuned,169.00000000,0.00000000,107.00000000,107.00000000,62.00000000
21984,2011-09-19,62.00000000,point_tuned,73.00000000,0.00000000,11.00000000,11.00000000,62.00000000
21985,2011-09-19,102.00000000,point_tuned,213.00000000,0.00000000,111.00000000,111.00000000,102.00000000
22086,2011-09-19,584.00000000,point_tuned,418.00000000,166.00000000,0.00000000,664.00000000,418.00000000
22151,2011-09-19,140.00000000,point_tuned,298.00000000,0.00000000,158.00000000,158.00000000,140.00000000
22178,2011-09-19,419.00000000,point_tuned,582.00000000,0.00000000,163.00000000,163.00000000,419.00000000
22197,2011-09-19,562.00000000,point_tuned,1203.00000000,0.00000000,641.00000000,641.00000000,562.00000000
22355,2011-09-19,197.00000000,point_tuned,510.00000000,0.00000000,313.00000000,313.00000000,197.00000000
22386,2011-09-19,599.00000000,point_tuned,652.00000000,0.00000000,53.00000000,53.00000000,599.00000000
22411,2011-09-19,422.00000000,point_tuned,397.00000000,25.00000000,0.00000000,100.00000000,397.00000000
22423,2011-09-19,100.00000000,point_tuned,433.00000000,0.00000000,333.00000000,333.00000000,100.00000000
22469,2011-09-19,1019.00000000,point_tuned,339.00000000,680.00000000,0.00000000,2720.00000000,339.00000000
22492,2011-09-19,190.00000000,point_tuned,408.00000000,0.00000000,218.00000000,218.00000000,190.00000000
22616,2011-09-19,267.00000000,point_tuned,502.00000000,0.00000000,235.00000000,235.00000000,267.00000000
71459,2011-09-19,120.00000000,point_tuned,311.00000000,0.00000000,191.00000000,191.00000000,120.00000000
72741,2011-09-19,48.00000000,point_tuned,188.00000000,0.00000000,140.00000000,140.00000000,48.00000000
84077,2011-09-19,539.00000000,point_tuned,1046.00000000,0.00000000,507.00000000,507.00000000,539.00000000
84212,2011-09-19,24.00000000,point_tuned,16.00000000,8.00000000,0.00000000,32.00000000,16.00000000
84270,2011-09-19,0.00000000,point_tuned,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
84347,2011-09-19,367.00000000,point_tuned,227.00000000,140.00000000,0.00000000,560.00000000,227.00000000
84568,2011-09-19,24.00000000,point_tuned,67.00000000,0.00000000,43.00000000,43.00000000,24.00000000
84598,2011-09-19,20.00000000,point_tuned,35.00000000,0.00000000,15.00000000,15.00000000,20.00000000
84755,2011-09-19,228.00000000,point_tuned,367.00000000,0.00000000,139.00000000,139.00000000,228.00000000
84879,2011-09-19,637.00000000,point_tuned,1071.00000000,0.00000000,434.00000000,434.00000000,637.00000000
84946,2011-09-19,477.00000000,point_tuned,469.00000000,8.00000000,0.00000000,32.00000000,469.00000000
84970S,2011-09-19,89.00000000,point_tuned,377.00000000,0.00000000,288.00000000,288.00000000,89.00000000
84991,2011-09-19,306.00000000,point_tuned,492.00000000,0.00000000,186.00000000,186.00000000,306.00000000
84992,2011-09-19,216.00000000,point_tuned,250.00000000,0.00000000,34.00000000,34.00000000,216.00000000
85099B,2011-09-19,1387.00000000,point_tuned,1299.00000000,88.00000000,0.00000000,352.00000000,1299.00000000
85099C,2011-09-19,440.00000000,point_tuned,410.00000000,30.00000000,0.00000000,120.00000000,410.00000000
85099F,2011-09-19,509.00000000,point_tuned,450.00000000,59.00000000,0.00000000,236.00000000,450.00000000
85123A,2011-09-19,660.00000000,point_tuned,1093.00000000,0.00000000,433.00000000,433.00000000,660.00000000
15036,2011-09-26,30.00000000,point_tuned,215.00000000,0.00000000,185.00000000,185.00000000,30.00000000
16014,2011-09-26,1.00000000,point_tuned,9.00000000,0.00000000,8.00000000,8.00000000,1.00000000
17003,2011-09-26,895.00000000,point_tuned,313.00000000,582.00000000,0.00000000,2328.00000000,313.00000000
20725,2011-09-26,228.00000000,point_tuned,451.00000000,0.00000000,223.00000000,223.00000000,228.00000000
20727,2011-09-26,205.00000000,point_tuned,290.00000000,0.00000000,85.00000000,85.00000000,205.00000000
21080,2011-09-26,151.00000000,point_tuned,290.00000000,0.00000000,139.00000000,139.00000000,151.00000000
21212,2011-09-26,311.00000000,point_tuned,1038.00000000,0.00000000,727.00000000,727.00000000,311.00000000
21213,2011-09-26,194.00000000,point_tuned,503.00000000,0.00000000,309.00000000,309.00000000,194.00000000
21232,2011-09-26,214.00000000,point_tuned,315.00000000,0.00000000,101.00000000,101.00000000,214.00000000
21498,2011-09-26,275.00000000,point_tuned,285.00000000,0.00000000,10.00000000,10.00000000,275.00000000
21915,2011-09-26,192.00000000,point_tuned,346.00000000,0.00000000,154.00000000,154.00000000,192.00000000
21928,2011-09-26,349.00000000,point_tuned,379.00000000,0.00000000,30.00000000,30.00000000,349.00000000
21929,2011-09-26,112.00000000,point_tuned,318.00000000,0.00000000,206.00000000,206.00000000,112.00000000
21931,2011-09-26,260.00000000,point_tuned,424.00000000,0.00000000,164.00000000,164.00000000,260.00000000
21975,2011-09-26,136.00000000,point_tuned,345.00000000,0.00000000,209.00000000,209.00000000,136.00000000
21977,2011-09-26,189.00000000,point_tuned,691.00000000,0.00000000,502.00000000,502.00000000,189.00000000
21980,2011-09-26,73.00000000,point_tuned,147.00000000,0.00000000,74.00000000,74.00000000,73.00000000
21981,2011-09-26,44.00000000,point_tuned,88.00000000,0.00000000,44.00000000,44.00000000,44.00000000
21982,2011-09-26,35.00000000,point_tuned,150.00000000,0.00000000,115.00000000,115.00000000,35.00000000
21984,2011-09-26,78.00000000,point_tuned,60.00000000,18.00000000,0.00000000,72.00000000,60.00000000
21985,2011-09-26,111.00000000,point_tuned,205.00000000,0.00000000,94.00000000,94.00000000,111.00000000
22086,2011-09-26,347.00000000,point_tuned,502.00000000,0.00000000,155.00000000,155.00000000,347.00000000
22151,2011-09-26,110.00000000,point_tuned,349.00000000,0.00000000,239.00000000,239.00000000,110.00000000
22178,2011-09-26,84.00000000,point_tuned,641.00000000,0.00000000,557.00000000,557.00000000,84.00000000
22197,2011-09-26,1663.00000000,point_tuned,903.00000000,760.00000000,0.00000000,3040.00000000,903.00000000
22355,2011-09-26,170.00000000,point_tuned,469.00000000,0.00000000,299.00000000,299.00000000,170.00000000
22386,2011-09-26,665.00000000,point_tuned,653.00000000,12.00000000,0.00000000,48.00000000,653.00000000
22411,2011-09-26,489.00000000,point_tuned,436.00000000,53.00000000,0.00000000,212.00000000,436.00000000
22423,2011-09-26,136.00000000,point_tuned,400.00000000,0.00000000,264.00000000,264.00000000,136.00000000
22469,2011-09-26,226.00000000,point_tuned,339.00000000,0.00000000,113.00000000,113.00000000,226.00000000
22492,2011-09-26,288.00000000,point_tuned,407.00000000,0.00000000,119.00000000,119.00000000,288.00000000
22616,2011-09-26,577.00000000,point_tuned,483.00000000,94.00000000,0.00000000,376.00000000,483.00000000
71459,2011-09-26,276.00000000,point_tuned,243.00000000,33.00000000,0.00000000,132.00000000,243.00000000
72741,2011-09-26,129.00000000,point_tuned,164.00000000,0.00000000,35.00000000,35.00000000,129.00000000
84077,2011-09-26,768.00000000,point_tuned,1044.00000000,0.00000000,276.00000000,276.00000000,768.00000000
84212,2011-09-26,24.00000000,point_tuned,21.00000000,3.00000000,0.00000000,12.00000000,21.00000000
84270,2011-09-26,0.00000000,point_tuned,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
84347,2011-09-26,40.00000000,point_tuned,278.00000000,0.00000000,238.00000000,238.00000000,40.00000000
84568,2011-09-26,9.00000000,point_tuned,110.00000000,0.00000000,101.00000000,101.00000000,9.00000000
84598,2011-09-26,12.00000000,point_tuned,69.00000000,0.00000000,57.00000000,57.00000000,12.00000000
84755,2011-09-26,48.00000000,point_tuned,462.00000000,0.00000000,414.00000000,414.00000000,48.00000000
84879,2011-09-26,791.00000000,point_tuned,1264.00000000,0.00000000,473.00000000,473.00000000,791.00000000
84946,2011-09-26,378.00000000,point_tuned,524.00000000,0.00000000,146.00000000,146.00000000,378.00000000
84970S,2011-09-26,202.00000000,point_tuned,339.00000000,0.00000000,137.00000000,137.00000000,202.00000000
84991,2011-09-26,220.00000000,point_tuned,550.00000000,0.00000000,330.00000000,330.00000000,220.00000000
84992,2011-09-26,110.00000000,point_tuned,265.00000000,0.00000000,155.00000000,155.00000000,110.00000000
85099B,2011-09-26,889.00000000,point_tuned,1391.00000000,0.00000000,502.00000000,502.00000000,889.00000000
85099C,2011-09-26,398.00000000,point_tuned,482.00000000,0.00000000,84.00000000,84.00000000,398.00000000
85099F,2011-09-26,204.00000000,point_tuned,428.00000000,0.00000000,224.00000000,224.00000000,204.00000000
85123A,2011-09-26,404.00000000,point_tuned,1094.00000000,0.00000000,690.00000000,690.00000000,404.00000000
15036,2011-10-03,721.00000000,point_tuned,123.00000000,598.00000000,0.00000000,2392.00000000,123.00000000
16014,2011-10-03,0.00000000,point_tuned,11.00000000,0.00000000,11.00000000,11.00000000,0.00000000
17003,2011-10-03,376.00000000,point_tuned,533.00000000,0.00000000,157.00000000,157.00000000,376.00000000
20725,2011-10-03,278.00000000,point_tuned,451.00000000,0.00000000,173.00000000,173.00000000,278.00000000
20727,2011-10-03,208.00000000,point_tuned,315.00000000,0.00000000,107.00000000,107.00000000,208.00000000
21080,2011-10-03,92.00000000,point_tuned,298.00000000,0.00000000,206.00000000,206.00000000,92.00000000
21212,2011-10-03,405.00000000,point_tuned,976.00000000,0.00000000,571.00000000,571.00000000,405.00000000
21213,2011-10-03,202.00000000,point_tuned,498.00000000,0.00000000,296.00000000,296.00000000,202.00000000
21232,2011-10-03,67.00000000,point_tuned,383.00000000,0.00000000,316.00000000,316.00000000,67.00000000
21498,2011-10-03,125.00000000,point_tuned,296.00000000,0.00000000,171.00000000,171.00000000,125.00000000
21915,2011-10-03,1771.00000000,point_tuned,328.00000000,1443.00000000,0.00000000,5772.00000000,328.00000000
21928,2011-10-03,156.00000000,point_tuned,391.00000000,0.00000000,235.00000000,235.00000000,156.00000000
21929,2011-10-03,461.00000000,point_tuned,296.00000000,165.00000000,0.00000000,660.00000000,296.00000000
21931,2011-10-03,444.00000000,point_tuned,387.00000000,57.00000000,0.00000000,228.00000000,387.00000000
21975,2011-10-03,107.00000000,point_tuned,339.00000000,0.00000000,232.00000000,232.00000000,107.00000000
21977,2011-10-03,829.00000000,point_tuned,704.00000000,125.00000000,0.00000000,500.00000000,704.00000000
21980,2011-10-03,528.00000000,point_tuned,212.00000000,316.00000000,0.00000000,1264.00000000,212.00000000
21981,2011-10-03,5.00000000,point_tuned,85.00000000,0.00000000,80.00000000,80.00000000,5.00000000
21982,2011-10-03,8.00000000,point_tuned,151.00000000,0.00000000,143.00000000,143.00000000,8.00000000
21984,2011-10-03,76.00000000,point_tuned,88.00000000,0.00000000,12.00000000,12.00000000,76.00000000
21985,2011-10-03,182.00000000,point_tuned,253.00000000,0.00000000,71.00000000,71.00000000,182.00000000
22086,2011-10-03,953.00000000,point_tuned,593.00000000,360.00000000,0.00000000,1440.00000000,593.00000000
22151,2011-10-03,54.00000000,point_tuned,396.00000000,0.00000000,342.00000000,342.00000000,54.00000000
22178,2011-10-03,1459.00000000,point_tuned,534.00000000,925.00000000,0.00000000,3700.00000000,534.00000000
22197,2011-10-03,799.00000000,point_tuned,1158.00000000,0.00000000,359.00000000,359.00000000,799.00000000
22355,2011-10-03,354.00000000,point_tuned,466.00000000,0.00000000,112.00000000,112.00000000,354.00000000
22386,2011-10-03,1539.00000000,point_tuned,696.00000000,843.00000000,0.00000000,3372.00000000,696.00000000
22411,2011-10-03,183.00000000,point_tuned,404.00000000,0.00000000,221.00000000,221.00000000,183.00000000
22423,2011-10-03,297.00000000,point_tuned,431.00000000,0.00000000,134.00000000,134.00000000,297.00000000
22469,2011-10-03,254.00000000,point_tuned,302.00000000,0.00000000,48.00000000,48.00000000,254.00000000
22492,2011-10-03,724.00000000,point_tuned,460.00000000,264.00000000,0.00000000,1056.00000000,460.00000000
22616,2011-10-03,465.00000000,point_tuned,491.00000000,0.00000000,26.00000000,26.00000000,465.00000000
71459,2011-10-03,168.00000000,point_tuned,321.00000000,0.00000000,153.00000000,153.00000000,168.00000000
72741,2011-10-03,99.00000000,point_tuned,237.00000000,0.00000000,138.00000000,138.00000000,99.00000000
84077,2011-10-03,893.00000000,point_tuned,1155.00000000,0.00000000,262.00000000,262.00000000,893.00000000
84212,2011-10-03,480.00000000,point_tuned,28.00000000,452.00000000,0.00000000,1808.00000000,28.00000000
84270,2011-10-03,0.00000000,point_tuned,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
84347,2011-10-03,178.00000000,point_tuned,149.00000000,29.00000000,0.00000000,116.00000000,149.00000000
84568,2011-10-03,0.00000000,point_tuned,419.00000000,0.00000000,419.00000000,419.00000000,0.00000000
84598,2011-10-03,20.00000000,point_tuned,41.00000000,0.00000000,21.00000000,21.00000000,20.00000000
84755,2011-10-03,288.00000000,point_tuned,245.00000000,43.00000000,0.00000000,172.00000000,245.00000000
84879,2011-10-03,573.00000000,point_tuned,1143.00000000,0.00000000,570.00000000,570.00000000,573.00000000
84946,2011-10-03,342.00000000,point_tuned,610.00000000,0.00000000,268.00000000,268.00000000,342.00000000
84970S,2011-10-03,40.00000000,point_tuned,348.00000000,0.00000000,308.00000000,308.00000000,40.00000000
84991,2011-10-03,157.00000000,point_tuned,518.00000000,0.00000000,361.00000000,361.00000000,157.00000000
84992,2011-10-03,161.00000000,point_tuned,326.00000000,0.00000000,165.00000000,165.00000000,161.00000000
85099B,2011-10-03,2636.00000000,point_tuned,1390.00000000,1246.00000000,0.00000000,4984.00000000,1390.00000000
85099C,2011-10-03,276.00000000,point_tuned,508.00000000,0.00000000,232.00000000,232.00000000,276.00000000
85099F,2011-10-03,1172.00000000,point_tuned,425.00000000,747.00000000,0.00000000,2988.00000000,425.00000000
85123A,2011-10-03,156.00000000,point_tuned,1097.00000000,0.00000000,941.00000000,941.00000000,156.00000000
15036,2011-10-10,224.00000000,point_tuned,311.00000000,0.00000000,87.00000000,87.00000000,224.00000000
16014,2011-10-10,20.00000000,point_tuned,17.00000000,3.00000000,0.00000000,12.00000000,17.00000000
17003,2011-10-10,72.00000000,point_tuned,510.00000000,0.00000000,438.00000000,438.00000000,72.00000000
20725,2011-10-10,373.00000000,point_tuned,451.00000000,0.00000000,78.00000000,78.00000000,373.00000000
20727,2011-10-10,336.00000000,point_tuned,315.00000000,21.00000000,0.00000000,84.00000000,315.00000000
21080,2011-10-10,47.00000000,point_tuned,307.00000000,0.00000000,260.00000000,260.00000000,47.00000000
21212,2011-10-10,163.00000000,point_tuned,1034.00000000,0.00000000,871.00000000,871.00000000,163.00000000
21213,2011-10-10,125.00000000,point_tuned,478.00000000,0.00000000,353.00000000,353.00000000,125.00000000
21232,2011-10-10,370.00000000,point_tuned,289.00000000,81.00000000,0.00000000,324.00000000,289.00000000
21498,2011-10-10,150.00000000,point_tuned,294.00000000,0.00000000,144.00000000,144.00000000,150.00000000
21915,2011-10-10,180.00000000,point_tuned,382.00000000,0.00000000,202.00000000,202.00000000,180.00000000
21928,2011-10-10,79.00000000,point_tuned,405.00000000,0.00000000,326.00000000,326.00000000,79.00000000
21929,2011-10-10,71.00000000,point_tuned,381.00000000,0.00000000,310.00000000,310.00000000,71.00000000
21931,2011-10-10,243.00000000,point_tuned,460.00000000,0.00000000,217.00000000,217.00000000,243.00000000
21975,2011-10-10,19.00000000,point_tuned,327.00000000,0.00000000,308.00000000,308.00000000,19.00000000
21977,2011-10-10,150.00000000,point_tuned,781.00000000,0.00000000,631.00000000,631.00000000,150.00000000
21980,2011-10-10,60.00000000,point_tuned,193.00000000,0.00000000,133.00000000,133.00000000,60.00000000
